DATE,DAILY_PRECIP,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,TEMPERATURE,HUMIDITY
2009-12-06,0.136,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,4.716,31.767
2009-12-07,0.128,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-0.435,31.466
2009-12-08,0.113,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,8.256,35.902
2009-12-23,0.400,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,19.995,39.158
2009-12-24,0.208,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,1.156,32.102
2010-01-01,-0.021,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,0.578,38.191
2010-01-07,0.233,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,1.653,33.261
2010-01-28,0.126,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,11.519,31.688
2010-02-01,-0.016,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-2.312,35.115
2010-02-07,0.109,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,8.172,31.789
2010-02-08,0.197,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,5.944,40.658
2010-02-14,0.097,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.937,39.855
2010-02-19,0.245,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,12.890,32.396
2010-02-20,0.091,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,5.818,37.407
2010-02-21,0.248,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,14.957,32.423
2010-02-22,0.044,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.888,30.555
2010-03-01,0.090,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-0.200,35.720
2010-03-10,0.082,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.642,39.737
2010-03-11,0.149,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.970,40.508
2010-03-14,0.182,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,9.643,40.537
2010-03-15,0.162,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,9.247,31.979
2010-03-19,1.038,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,17.753,43.781
2010-03-20,0.057,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.142,34.497
2010-03-23,0.406,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,20.115,39.206
2010-03-24,0.615,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,18.304,42.322
2010-03-26,0.035,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.697,36.479
2010-04-01,0.020,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.403,39.721
2010-04-06,0.134,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.681,31.992
2010-04-07,0.081,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,13.626,38.290
2010-04-09,0.116,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,13.314,36.406
2010-04-21,0.191,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,9.830,37.252
2010-04-22,1.496,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,40.928,48.411
2010-04-23,1.424,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,40.489,45.436
2010-04-24,0.143,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.852,40.221
2010-04-26,0.440,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,15.803,40.201
2010-04-29,0.302,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,15.032,40.053
2010-05-01,0.142,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.845,40.458
2010-05-06,0.116,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-0.681,36.168
2010-05-07,0.117,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,1.337,36.415
2010-05-11,0.137,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,8.735,37.054
2010-05-12,1.018,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,22.359,44.583
2010-05-13,0.120,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,5.408,34.763
2010-05-14,0.243,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,5.852,32.141
2010-05-15,0.304,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,13.076,35.751
2010-05-19,0.067,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-0.659,31.697
2010-05-29,0.120,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,8.408,31.883
2010-05-30,0.072,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,13.441,37.976
2010-06-01,0.032,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,9.648,36.699
2010-06-11,0.268,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,15.359,39.543
2010-06-12,1.396,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,28.927,44.491
2010-06-13,0.519,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,18.381,38.192
2010-06-14,0.125,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.505,38.882
2010-06-17,0.000,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,1.002,38.841
2010-06-18,0.006,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,9.118,38.167
2010-06-21,0.152,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,2.042,33.817
2010-06-27,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,1.081,39.673
2010-07-01,0.039,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,4.786,36.274
2010-07-02,-0.012,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,5.762,34.665
2010-07-04,0.096,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,13.911,31.684
2010-07-05,0.705,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,15.108,35.843
2010-07-07,0.599,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,13.978,37.871
2010-07-08,0.089,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-1.215,39.314
2010-07-21,0.060,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,8.193,34.277
2010-07-30,0.053,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-1.946,38.302
2010-08-01,-0.023,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.549,32.900
2010-08-08,0.130,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,0.593,32.917
2010-08-09,0.042,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,1.847,33.899
2010-08-10,0.060,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,3.192,32.357
2010-08-16,0.081,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,8.628,39.251
2010-09-01,-0.035,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,11.300,30.880
2010-09-08,0.084,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,3.679,36.391
2010-10-01,0.045,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,11.906,33.683
2010-10-07,0.092,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,2.845,31.178
2010-10-11,0.134,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,14.677,31.991
2010-10-12,0.590,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,10.798,35.639
2010-10-22,0.066,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,11.330,30.972
2010-11-01,0.094,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.873,38.629
2010-11-09,0.453,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,7.064,36.466
2010-11-11,0.168,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,14.362,40.905
2010-11-27,0.148,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.966,39.786
2010-12-01,0.036,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,12.727,37.691
2010-12-18,0.112,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,-0.753,39.739
2010-12-23,0.118,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,6.367,38.107
2010-12-30,0.226,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,15.518,34.167
2010-12-31,0.139,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2010,9.779,38.751
2011-01-01,0.004,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,-1.920,30.232
2011-01-04,0.059,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,5.181,33.313
2011-01-09,0.167,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,8.340,35.856
2011-01-10,0.207,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,14.133,34.493
2011-01-19,0.270,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,3.397,34.759
2011-01-20,0.083,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,9.664,30.866
2011-01-31,0.111,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.227,34.931
2011-02-01,0.093,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.865,38.626
2011-02-05,0.115,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.305,35.202
2011-02-06,0.376,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,7.524,41.370
2011-02-08,0.297,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.941,40.016
2011-02-25,0.052,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.035,35.414
2011-02-26,0.146,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,11.923,36.409
2011-03-01,-0.066,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.684,31.114
2011-03-13,0.126,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,-0.473,35.771
2011-03-14,-0.011,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,0.786,31.794
2011-03-18,0.137,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,9.741,33.696
2011-03-19,0.000,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,5.003,30.921
2011-03-22,-0.002,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,10.952,37.141
2011-04-01,-0.003,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,6.945,39.538
2011-04-03,0.291,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,12.816,40.686
2011-04-10,0.212,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,10.232,32.613
2011-04-14,1.220,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,26.400,48.360
2011-04-19,0.166,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,13.319,36.808
2011-04-21,0.216,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,14.320,32.648
2011-04-23,0.125,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,10.503,32.641
2011-04-25,0.188,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.752,35.781
2011-04-26,0.084,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,8.677,35.431
2011-05-01,0.042,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,7.841,34.617
2011-05-11,1.073,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,28.456,43.823
2011-05-12,0.456,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,8.119,33.847
2011-05-13,0.041,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,-0.176,38.689
2011-05-14,0.152,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,10.036,39.334
2011-05-15,0.109,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,3.177,35.631
2011-05-16,0.009,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,-2.825,34.590
2011-05-18,0.679,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,24.574,35.629
2011-05-19,1.002,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,19.050,42.300
2011-05-20,0.282,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,11.642,41.337
2011-05-24,0.420,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,14.404,37.881
2011-05-30,0.278,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.551,33.140
2011-06-01,-0.011,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,7.777,33.231
2011-06-10,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,3.073,31.509
2011-06-20,0.833,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,21.663,37.585
2011-07-01,0.044,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.876,38.470
2011-07-02,0.063,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.252,34.781
2011-07-06,0.059,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,3.182,40.033
2011-07-08,0.406,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,10.117,35.847
2011-07-09,0.191,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,3.812,32.925
2011-07-11,0.283,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,7.653,39.901
2011-07-12,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.086,36.075
2011-07-14,0.127,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.535,40.094
2011-07-20,-0.008,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.834,37.574
2011-07-21,-0.030,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,-1.596,32.362
2011-07-28,0.017,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,1.346,34.419
2011-07-29,0.014,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,6.288,36.555
2011-08-01,0.112,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,4.241,34.216
2011-08-14,0.091,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,-0.178,40.289
2011-08-20,0.143,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,9.862,32.065
2011-09-01,-0.040,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,6.192,32.757
2011-09-06,0.049,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.986,37.794
2011-09-07,0.627,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,24.533,38.333
2011-09-13,0.172,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,6.434,34.934
2011-09-15,1.189,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,23.783,40.193
2011-10-01,-0.017,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.666,31.986
2011-10-08,0.209,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,15.186,39.314
2011-10-26,1.098,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,32.955,42.822
2011-10-27,0.054,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.077,32.551
2011-11-01,0.000,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,5.000,31.880
2011-11-02,0.669,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,14.372,43.469
2011-11-03,0.140,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,2.791,33.956
2011-11-30,0.410,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,15.196,33.959
2011-12-01,0.086,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,10.730,35.692
2011-12-03,0.243,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,14.865,40.786
2011-12-05,0.060,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,12.198,36.919
2011-12-22,0.839,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2011,26.774,46.030
2012-01-01,0.006,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,1.121,37.928
2012-02-01,0.103,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,5.067,33.907
2012-02-22,-0.014,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,-0.272,33.451
2012-02-23,0.208,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,7.155,35.702
2012-03-01,-0.013,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,10.748,31.539
2012-04-01,-0.030,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,9.393,36.917
2012-04-03,0.487,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,8.734,37.934
2012-04-14,0.077,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,2.534,33.454
2012-04-15,0.421,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,12.421,42.208
2012-04-27,0.109,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,1.176,38.030
2012-05-01,0.005,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,10.094,35.997
2012-05-07,0.515,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,19.296,38.638
2012-05-11,0.103,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,2.051,36.061
2012-05-12,0.101,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,14.013,31.245
2012-05-17,0.071,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,-0.575,32.930
2012-05-19,0.186,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,13.712,38.165
2012-05-23,0.238,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,4.758,36.183
2012-05-24,0.283,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,12.658,37.743
2012-06-01,0.009,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,-0.821,37.711
2012-07-01,0.012,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,7.245,37.978
2012-07-05,0.090,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,2.801,39.080
2012-07-06,0.100,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,1.995,33.398
2012-07-07,0.785,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,14.692,40.557
2012-07-08,0.534,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,16.685,39.514
2012-07-09,0.776,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,17.515,39.766
2012-07-16,0.021,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,2.411,33.964
2012-07-25,0.095,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,3.908,32.403
2012-07-30,0.357,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,12.145,35.218
2012-08-01,0.095,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,3.907,33.363
2012-08-12,0.162,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,14.240,31.496
2012-09-01,-0.014,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,7.710,38.244
2012-09-07,0.081,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,11.612,35.165
2012-09-12,1.105,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,24.103,39.041
2012-09-13,0.063,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,11.266,33.827
2012-09-26,0.339,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,12.777,36.271
2012-09-27,0.111,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,3.224,34.690
2012-10-01,-0.035,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,-0.696,38.321
2012-10-13,0.114,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,1.279,35.672
2012-10-24,0.100,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,5.999,38.440
2012-10-25,0.658,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,12.165,37.386
2012-10-26,0.197,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,15.940,41.136
2012-11-01,-0.048,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,5.048,35.339
2012-11-10,0.208,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,4.165,36.426
2012-11-11,0.117,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,8.333,40.013
2012-12-01,-0.023,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,5.544,36.737
2012-12-11,0.100,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,6.994,37.478
2012-12-19,0.116,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,9.318,38.327
2012-12-25,0.276,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2012,3.510,39.124
2013-01-01,-0.049,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,-1.988,33.165
2013-01-28,0.114,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,0.274,31.830
2013-01-29,0.092,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,13.831,35.972
2013-02-01,-0.002,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,1.958,31.143
2013-02-14,0.053,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,8.059,36.863
2013-02-21,0.438,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,13.757,35.623
2013-02-24,0.454,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,6.079,40.071
2013-02-26,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,1.083,39.673
2013-03-01,0.031,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,-1.379,33.808
2013-03-04,0.112,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,3.249,39.740
2013-03-09,0.366,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.320,35.048
2013-03-12,0.380,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,15.607,39.723
2013-03-23,0.738,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,25.767,38.507
2013-04-01,-0.017,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,-2.345,39.422
2013-04-02,0.282,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,10.643,36.777
2013-04-03,0.226,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.518,38.007
2013-04-09,0.725,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,19.496,38.878
2013-04-10,0.112,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,9.248,34.939
2013-04-14,0.098,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,12.961,38.424
2013-04-15,0.714,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,12.284,37.834
2013-04-16,0.321,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,8.419,38.288
2013-04-17,0.381,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.630,41.172
2013-04-22,0.516,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,10.319,41.528
2013-04-23,0.711,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,22.218,37.807
2013-05-01,1.390,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,33.803,44.681
2013-05-02,0.128,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,7.557,34.343
2013-05-08,0.352,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.037,41.655
2013-05-09,0.505,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,14.107,40.003
2013-05-20,0.024,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,1.488,34.475
2013-05-23,0.098,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,3.968,33.147
2013-05-29,0.127,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,12.540,36.976
2013-06-01,-0.020,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,0.607,35.803
2013-06-05,0.106,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,2.117,32.007
2013-06-17,0.097,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,-0.067,40.093
2013-06-29,0.199,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,2.984,39.714
2013-07-01,-0.048,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.041,33.416
2013-07-04,0.088,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,6.764,40.266
2013-07-12,0.121,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,3.429,36.452
2013-07-13,0.320,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.404,39.722
2013-07-15,0.539,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,22.788,40.755
2013-07-25,0.408,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,14.155,41.622
2013-07-26,0.084,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,5.684,31.354
2013-07-28,0.174,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,3.485,39.754
2013-08-01,0.044,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2013,10.885,37.754
